Start Date,1/1/00,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,USDKRW Curncy,,,,,,USDJPY Curncy,,,,,,USDCNY Curncy,,,,,,USDEUR Curncy,,,,,
,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day
Dates,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D
5月2日2019年,1165.7,#N/A N/A,73.38,65.67,76.61,73.89,111.51,#N/A N/A,49.45,51.67,45.94,45.45,6.7349,#N/A N/A,55.7587,49.9234,58.8407,63.195,0.8951,#N/A N/A,58.7003,56.4945,59.7083,63.5267
5月3日2019年,1169.8,#N/A N/A,75.64,67.16,79.42,82.06,111.1,#N/A N/A,42.33,48.62,35.24,18.05,6.7349,#N/A N/A,55.7587,49.9234,58.8407,63.195,0.8928,#N/A N/A,54.1072,54.4795,52.5614,40.5962
5月6日2019年,1169.8,#N/A N/A,75.64,67.16,79.42,82.06,110.76,#N/A N/A,37.5,46.28,28.95,10.32,6.7662,#N/A N/A,64.5352,54.5215,70.7921,87.9761,0.8929,#N/A N/A,54.2748,54.5524,52.8375,41.9624
5月7日2019年,1166.28,#N/A N/A,70.14,64.66,71.17,58.5,110.26,#N/A N/A,31.77,43.12,22.35,5.3,6.7769,#N/A N/A,66.949,55.9518,73.7261,91.062,0.8935,#N/A N/A,55.3284,54.9998,54.6204,51.9156
5月8日2019年,1169.6,#N/A N/A,72.19,65.9,74.03,70.49,110.1,#N/A N/A,30.18,42.17,20.65,4.3,6.7828,#N/A N/A,68.2329,56.7281,75.2673,92.6271,0.8935,#N/A N/A,55.3284,54.9998,54.6204,51.9156
5月9日2019年,1179.6,#N/A N/A,77.27,69.26,80.57,87.2,109.74,#N/A N/A,26.92,40.1,17.33,2.63,6.8274,#N/A N/A,75.8653,61.9693,83.4989,97.5304,0.8917,#N/A N/A,51.2218,53.3149,47.7644,24.0618
5月10日2019年,1177.3,#N/A N/A,73.93,67.67,75.64,72.95,109.95,#N/A N/A,31.57,41.82,25.23,27.38,6.8225,#N/A N/A,73.7683,61.1278,80.1997,87.897,0.8902,#N/A N/A,48.023,51.9431,42.7354,14.4026
5月13日2019年,1187.55,#N/A N/A,78.41,70.76,81.36,87.07,109.3,#N/A N/A,26.04,38.3,18.93,12.56,6.8784,#N/A N/A,80.4181,66.4969,86.8619,95.5011,0.8911,#N/A N/A,50.039,52.6985,46.5351,37.1203
5月14日2019年,1189.4,#N/A N/A,79.11,71.27,82.2,88.67,109.61,#N/A N/A,32.14,40.76,28.51,36.97,6.8753,#N/A N/A,79.2188,65.9741,85.076,90.7578,0.8925,#N/A N/A,53.0873,53.8655,52.0974,61.1679
5月15日2019年,1188.55,#N/A N/A,77.86,70.68,80.32,81.7,109.6,#N/A N/A,32.05,40.71,28.39,36.48,6.8762,#N/A N/A,79.3152,66.0542,85.1756,90.9535,0.8928,#N/A N/A,53.7386,54.1164,53.2695,65.4188
5月16日2019年,1191.45,#N/A N/A,79.07,71.51,81.91,86.95,109.85,#N/A N/A,36.9,42.68,36.07,57.65,6.8837,#N/A N/A,80.1424,66.7298,86.0481,92.8466,0.8949,#N/A N/A,58.1219,55.8552,60.8187,83.9115
5月17日2019年,1195.6,#N/A N/A,80.7,72.66,84,91.92,110.08,#N/A N/A,41.07,44.43,42.45,70.99,6.9179,#N/A N/A,83.4017,69.5852,89.2836,97.0579,0.8962,#N/A N/A,60.61,56.901,64.7811,89.2497
5月20日2019年,1194.1,#N/A N/A,78.33,71.58,80.23,76.18,110.06,#N/A N/A,40.82,44.31,42.04,68.19,6.9123,#N/A N/A,81.0557,68.5881,85.6257,84.7967,0.8956,#N/A N/A,58.8715,56.2646,61.5492,72.5779
5月21日2019年,1194.4,#N/A N/A,78.46,71.67,80.43,77.35,110.5,#N/A N/A,48.34,47.59,53.24,86.18,6.902,#N/A N/A,76.7778,66.7677,78.9342,62.8808,0.896,#N/A N/A,59.7014,56.5994,62.936,76.8941
5月22日2019年,1193.15,#N/A N/A,76.31,70.74,76.84,59.25,110.36,#N/A N/A,46.33,46.68,49.8,67.86,6.9063,#N/A N/A,77.316,67.1443,79.68,68.0515,0.8968,#N/A N/A,61.3798,57.276,65.7181,84.3051
5月23日2019年,1189.15,#N/A N/A,69.72,67.82,66.19,27.91,109.61,#N/A N/A,37.33,42.23,35.83,25.06,6.9105,#N/A N/A,77.8559,67.5163,80.4409,73.4668,0.8943,#N/A N/A,53.834,54.5277,51.9968,33.6752
5月24日2019年,1188.3,#N/A N/A,68.37,67.21,64.06,23.88,109.31,#N/A N/A,34.45,40.63,31.81,18.18,6.9002,#N/A N/A,73.2516,65.6313,72.9086,45.2517,0.8924,#N/A N/A,48.9124,52.5454,44.1206,19.9896
5月27日2019年,1184.4,#N/A N/A,62.39,64.46,54.96,11.98,109.51,#N/A N/A,37.89,42.15,37.1,35.8,6.898,#N/A N/A,72.2685,65.2289,71.3042,40.2937,0.8935,#N/A N/A,51.6673,53.5566,49.1385,40.8612
5月28日2019年,1186,#N/A N/A,63.79,65.06,57.74,32.64,109.38,#N/A N/A,36.55,41.44,35.11,29.59,6.9102,#N/A N/A,74.3262,66.4103,74.7681,68.7627,0.896,#N/A N/A,57.3027,55.7724,58.6357,68.698
5月29日2019年,1194.3,#N/A N/A,70.02,68,68.9,76.16,109.59,#N/A N/A,40.23,43.04,40.87,50.43,6.9145,#N/A N/A,75.0295,66.8213,75.9206,75.0518,0.8984,#N/A N/A,61.8959,57.7731,65.5775,81.3436
5月30日2019年,1188.9,#N/A N/A,62.49,64.36,57.74,46.71,109.62,#N/A N/A,40.76,43.27,41.71,53.39,6.9019,#N/A N/A,69.0597,64.4314,65.9849,39.8167,0.8986,#N/A N/A,62.2603,57.9371,66.1107,82.2404
5月31日2019年,1190.9,#N/A N/A,64.03,65.08,60.41,56.13,108.29,#N/A N/A,28.65,36.52,24.5,10.75,6.905,#N/A N/A,69.6985,64.7522,67.1739,48.7042,0.8954,#N/A N/A,53.4534,54.437,51.697,38.1857
6月3日2019年,1182.15,#N/A N/A,53.64,59.66,46.07,25.98,108.07,#N/A N/A,27.21,35.57,22.75,8.97,6.9037,#N/A N/A,69.0546,64.4998,66.0841,44.5645,0.8896,#N/A N/A,41.8879,48.8983,35.7872,15.5455
6月4日2019年,1182.75,#N/A N/A,54.19,59.89,47.04,29.86,108.15,#N/A N/A,28.61,36.19,24.94,16.5,6.9079,#N/A N/A,70.0183,64.9564,67.9727,60.7371,0.8887,#N/A N/A,40.4262,48.1124,33.9626,13.6603
6月5日2019年,1178.55,#N/A N/A,49.74,57.45,41.2,19.27,108.46,#N/A N/A,33.94,38.58,33.2,43.62,6.9089,#N/A N/A,70.2558,65.0671,68.4434,64.4419,0.8912,#N/A N/A,46.0571,50.4028,43.0382,42.6421
6月6日2019年,1178.55,#N/A N/A,49.74,57.45,41.2,19.27,108.4,#N/A N/A,33.42,38.29,32.42,39.86,6.9096,#N/A N/A,70.4324,65.1467,68.8044,67.6474,0.8869,#N/A N/A,39.1949,46.7324,33.9973,22.8517
6月7日2019年,1181.4,#N/A N/A,52.59,58.63,46.29,40.68,108.19,#N/A N/A,31.6,37.29,29.69,27.45,6.9096,#N/A N/A,70.4324,65.1467,68.8044,67.6474,0.8824,#N/A N/A,33.5596,43.3175,27.2564,13.2203
6月10日2019年,1185.15,#N/A N/A,56.1,60.14,52.39,61.07,108.45,#N/A N/A,36.23,39.32,37.08,54.03,6.9311,#N/A N/A,75.2852,67.5024,77.6428,93.7218,0.8841,#N/A N/A,37.2312,44.8913,32.91,29.9506
6月11日2019年,1180.7,#N/A N/A,51.24,57.56,45.49,37.89,108.52,#N/A N/A,37.46,39.87,39.02,59.96,6.9114,#N/A N/A,64.7919,63.4382,60.0926,44.4663,0.8829,#N/A N/A,35.7302,43.9992,30.9969,24.8732
6月12日2019年,1182.75,#N/A N/A,53.25,58.41,48.97,50.79,108.5,#N/A N/A,37.24,39.76,38.63,56.82,6.9177,#N/A N/A,66.4046,64.1523,63.0939,55.6477,0.886,#N/A N/A,42.2116,46.8232,40.9696,54.6586
6月13日2019年,1182.95,#N/A N/A,53.45,58.5,49.33,52.25,108.38,#N/A N/A,35.87,39.12,36.23,38.62,6.9216,#N/A N/A,67.4,64.595,64.9307,62.6338,0.8868,#N/A N/A,43.7871,47.5296,43.3467,60.6913
6月14日2019年,1185.15,#N/A N/A,55.71,59.43,53.35,67.88,108.56,#N/A N/A,39.46,40.61,42.29,64.33,6.9255,#N/A N/A,68.4081,65.0417,66.7901,69.775,0.8922,#N/A N/A,53.0848,51.9833,56.6139,83.2526
6月17日2019年,1186.45,#N/A N/A,57.04,59.98,55.68,75.11,108.54,#N/A N/A,39.2,40.49,41.79,60.13,6.9258,#N/A N/A,68.4889,65.0768,66.9418,70.4272,0.8914,#N/A N/A,51.7199,51.3158,54.4872,73.8353
6月18日2019年,1185.75,#N/A N/A,56.07,59.53,54.04,63.56,108.45,#N/A N/A,37.98,39.97,39.45,41.75,6.9032,#N/A N/A,56.7292,60.359,48.2606,20.4844,0.8933,#N/A N/A,54.6989,52.8048,58.6386,81.3506
6月19日2019年,1176.15,#N/A N/A,44.77,53.82,37.16,15.27,108.1,#N/A N/A,33.58,38.01,31.68,15,6.9036,#N/A N/A,56.8704,60.4115,48.5465,21.9538,0.8908,#N/A N/A,50.301,50.6943,51.6631,51.9181
6月20日2019年,1161.9,#N/A N/A,33.87,46.9,24.42,5.67,107.3,#N/A N/A,26.14,34.04,21.03,4.69,6.8519,#N/A N/A,39.1116,51.3161,26.9179,4.7907,0.8856,#N/A N/A,42.6244,46.6799,40.4136,24.3883
6月21日2019年,1163.9,#N/A N/A,36.21,47.87,28.3,16.69,107.32,#N/A N/A,26.58,34.22,21.77,7.09,6.8685,#N/A N/A,45.0454,53.6348,37.0487,30.8336,0.8796,#N/A N/A,35.8297,42.6486,31.5078,12.7171
6月24日2019年,1156.4,#N/A N/A,31.67,44.7,23.27,10.07,107.3,#N/A N/A,26.41,34.13,21.54,6.83,6.877,#N/A N/A,47.848,54.7757,41.7039,42.8421,0.8773,#N/A N/A,33.6174,41.2364,28.7734,9.9729
6月25日2019年,1156.25,#N/A N/A,31.59,44.64,23.17,9.95,107.2,#N/A N/A,25.54,33.64,20.35,5.37,6.8798,#N/A N/A,48.7748,55.1518,43.2589,47.3581,0.8797,#N/A N/A,37.9245,43.2643,35.3589,32.703
6月26日2019年,1156.65,#N/A N/A,32.11,44.85,24.08,14,107.79,#N/A N/A,38.46,38.92,41.76,67.31,6.88,#N/A N/A,48.8447,55.1793,43.3802,47.8,0.8795,#N/A N/A,37.7049,43.136,35.0551,31.7025
6月27日2019年,1158.1,#N/A N/A,34.09,45.62,27.57,30.88,107.79,#N/A N/A,38.46,38.92,41.76,67.31,6.8771,#N/A N/A,47.8253,54.6757,41.9177,40.4203,0.8796,#N/A N/A,37.8985,43.2231,35.3675,33.2345
6月28日2019年,1154.7,#N/A N/A,31.75,44.12,24.59,18.27,107.85,#N/A N/A,39.69,39.44,43.71,71.56,6.8668,#N/A N/A,44.2895,52.9016,36.9414,22.1783,0.8793,#N/A N/A,37.5218,43.0186,34.8025,30.1874
7月1日2019年,1158.7,#N/A N/A,37.2,46.26,34.04,52.5,108.45,#N/A N/A,50.41,44.37,59.1,90.37,6.8517,#N/A N/A,39.6604,50.4205,30.8927,11.1313,0.8861,#N/A N/A,49.7212,48.7092,53.6751,83.0441
7月2日2019年,1166.05,#N/A N/A,45.77,49.9,47.61,77.95,107.88,#N/A N/A,42.65,41.08,45.74,46.52,6.8734,#N/A N/A,48.0618,53.6521,45.3575,57.1453,0.8861,#N/A N/A,49.7212,48.7092,53.6751,83.0441
7月3日2019年,1171.25,#N/A N/A,50.87,52.27,54.98,85.95,107.81,#N/A N/A,41.8,40.7,44.35,42.71,6.8812,#N/A N/A,50.718,54.7488,49.6216,66.498,0.8867,#N/A N/A,50.7062,49.1883,55.1257,85.2598
7月4日2019年,1168.65,#N/A N/A,48.42,51.02,50.95,67.57,107.82,#N/A N/A,41.98,40.78,44.62,43.7,6.8716,#N/A N/A,47.4984,53.1476,44.7828,47.4001,0.8861,#N/A N/A,49.6585,48.7175,53.2499,71.2871
7月5日2019年,1170.4,#N/A N/A,50.16,51.82,53.53,73.33,108.47,#N/A N/A,52.21,45.8,59.11,79.03,6.8936,#N/A N/A,54.6097,56.1854,55.8757,73.5311,0.8908,#N/A N/A,57.1304,52.4088,64.035,90.1857
7月8日2019年,1181.95,#N/A N/A,59.81,56.66,66.59,90.33,108.72,#N/A N/A,55.46,47.57,63.27,84.6,6.8819,#N/A N/A,50.6783,54.2502,49.8803,52.6613,0.8917,#N/A N/A,58.4036,53.0779,65.7378,91.7462
7月9日2019年,1180.55,#N/A N/A,58.34,55.96,64.13,80.95,108.85,#N/A N/A,57.1,48.47,65.33,87.25,6.888,#N/A N/A,52.5945,55.0846,52.8478,61.2602,0.8922,#N/A N/A,59.1298,53.454,66.7225,92.7118
7月10日2019年,1181.6,#N/A N/A,59.15,56.38,65.21,82.94,108.46,#N/A N/A,51.04,46.01,54.92,49.22,6.8729,#N/A N/A,47.6585,52.6268,45.3674,36.5848,0.8888,#N/A N/A,52.4271,50.6011,54.6967,42.2695
7月11日2019年,1173.5,#N/A N/A,50.89,52.38,51.67,37.52,108.5,#N/A N/A,51.61,46.3,55.74,52.41,6.8702,#N/A N/A,46.8125,52.196,44.1114,33.0178,0.8886,#N/A N/A,52.0533,50.4373,54.052,40.3332
7月12日2019年,1178.95,#N/A N/A,55.4,54.62,58.24,59.76,107.91,#N/A N/A,43.59,42.8,42.89,21.92,6.8808,#N/A N/A,50.5256,53.7341,50.2007,57.4493,0.8873,#N/A N/A,49.5789,49.3628,49.7629,27.8809
7月15日2019年,1179.3,#N/A N/A,55.69,54.76,58.64,61.1,107.91,#N/A N/A,43.59,42.8,42.89,21.92,6.8778,#N/A N/A,49.4729,53.2326,48.5176,49.7463,0.8883,#N/A N/A,51.4892,50.2069,52.991,46.824
7月16日2019年,1177.65,#N/A N/A,53.96,53.94,55.77,49.49,108.24,#N/A N/A,48.76,45.28,50.9,54.92,6.8763,#N/A N/A,48.9241,52.9769,47.6195,45.2008,0.892,#N/A N/A,57.852,53.1934,62.9112,78.3643
7月17日2019年,1181.2,#N/A N/A,57.05,55.43,60.46,68.69,107.95,#N/A N/A,44.87,43.56,44.7,35.27,6.8736,#N/A N/A,47.8941,52.5072,45.8991,36.2561,0.8909,#N/A N/A,55.5205,52.23,58.7636,61.9723
7月18日2019年,1178.75,#N/A N/A,54.34,54.18,55.86,49.29,107.3,#N/A N/A,37.63,40.05,34.2,16.01,6.88,#N/A N/A,50.5515,53.5178,50.6533,62.5829,0.8868,#N/A N/A,47.7896,48.8205,46.037,28.5655
7月19日2019年,1174.45,#N/A N/A,49.86,52.06,48.57,28.28,107.71,#N/A N/A,43.79,43.04,43.6,44.62,6.8821,#N/A N/A,51.4269,53.8511,52.2037,68.904,0.8912,#N/A N/A,55.027,52.2789,57.2222,61.7538
7月22日2019年,1178.35,#N/A N/A,53.59,53.76,54.61,54.61,107.87,#N/A N/A,46.03,44.17,46.93,53.83,6.8812,#N/A N/A,51.0101,53.6804,51.4247,62.1539,0.8921,#N/A N/A,56.3595,52.9516,59.1697,66.5255
7月23日2019年,1179,#N/A N/A,54.21,54.04,55.59,58.42,108.23,#N/A N/A,50.79,46.63,53.83,70.42,6.8792,#N/A N/A,50.0396,53.2922,49.5752,46.8541,0.8967,#N/A N/A,62.479,56.2151,67.6405,82.8908
7月24日2019年,1177.9,#N/A N/A,52.93,53.47,53.4,48.15,108.19,#N/A N/A,50.26,46.4,52.97,66.44,6.8719,#N/A N/A,46.5577,51.8755,43.196,19.9572,0.8977,#N/A N/A,63.6716,56.8876,69.2031,85.2433
7月25日2019年,1181.45,#N/A N/A,56.48,55.05,59.24,71.99,108.63,#N/A N/A,55.73,49.3,60.74,82.64,6.8726,#N/A N/A,46.939,52.0021,43.9737,26.0622,0.8971,#N/A N/A,62.3902,56.3504,67.0186,75.8561
7月26日2019年,1185,#N/A N/A,59.75,56.58,64.27,83.43,108.68,#N/A N/A,56.31,49.62,61.55,83.96,6.8795,#N/A N/A,50.6745,53.2557,51.3587,65.2505,0.8987,#N/A N/A,64.4451,57.4586,69.8717,83.2391
7月29日2019年,1183.55,#N/A N/A,57.84,55.78,60.82,66.73,108.78,#N/A N/A,57.53,50.28,63.26,86.94,6.8934,#N/A N/A,57.2099,55.6686,62.547,86.6429,0.8973,#N/A N/A,61.2896,56.1678,64.3888,59.3992
7月30日2019年,1181.9,#N/A N/A,55.66,54.86,56.91,49.75,108.61,#N/A N/A,54.74,49.16,58.3,59,6.8845,#N/A N/A,52.4207,53.8282,53.6568,54.4493,0.8964,#N/A N/A,59.2802,55.341,60.9308,46.5447
7月31日2019年,1183.05,#N/A N/A,56.88,55.39,58.98,60.31,108.78,#N/A N/A,56.99,50.3,61.68,72.33,6.8844,#N/A N/A,52.3677,53.8075,53.5606,54.1104,0.9028,#N/A N/A,67.4523,59.7045,72.6719,83.8423
8月1日2019年,1188.55,#N/A N/A,62.24,57.82,67.4,84.17,107.34,#N/A N/A,39.24,42.02,34.81,14.09,6.8987,#N/A N/A,58.7897,56.2912,63.9591,80.3464,0.9021,#N/A N/A,65.8946,59.0517,70.0804,75.2305
8月2日2019年,1197.9,#N/A N/A,69.23,61.52,76.59,93.75,106.59,#N/A N/A,33.4,38.6,27.73,8.65,6.9405,#N/A N/A,71.0688,62.4039,79.2432,94.3955,0.9002,#N/A N/A,61.7278,57.2926,63.1988,53.0467
8月5日2019年,1214.95,#N/A N/A,77.44,66.97,85.17,97.65,105.95,#N/A N/A,29.39,36.01,23.2,5.79,7.0507,#N/A N/A,84.3272,72.7843,90.8065,98.5355,0.8926,#N/A N/A,48.513,51.0057,43.8308,19.1555
8月6日2019年,1215.25,#N/A N/A,77.56,67.06,85.28,97.69,106.47,#N/A N/A,36.11,39.42,33.18,32.86,7.0254,#N/A N/A,75.7449,68.3052,79.3844,78.5528,0.8928,#N/A N/A,48.8235,51.1516,44.3358,21.1442
8月7日2019年,1214.85,#N/A N/A,77,66.82,84.37,94.62,106.27,#N/A N/A,34.74,38.6,31.41,28.19,7.0602,#N/A N/A,78.9225,70.8571,82.7433,84.8795,0.8929,#N/A N/A,48.9892,51.2267,44.6159,22.5727
8月8日2019年,1209,#N/A N/A,69.19,63.42,71.75,56.06,106.07,#N/A N/A,33.38,37.79,29.64,23.23,7.0451,#N/A N/A,74.3698,68.3856,76.6472,71.2078,0.8945,#N/A N/A,51.6838,52.4377,49.2159,46.0348
8月9日2019年,1210,#N/A N/A,69.75,63.75,72.54,60.21,105.69,#N/A N/A,30.9,36.29,26.44,15.48,7.062,#N/A N/A,76.036,69.6128,78.6296,77.3363,0.8929,#N/A N/A,48.9019,51.1246,45.0102,31.6492
8月12日2019年,1216.05,#N/A N/A,72.98,65.66,76.93,78.59,105.3,#N/A N/A,28.55,34.82,23.52,10.22,7.0578,#N/A N/A,74.7357,68.925,76.8067,71.651,0.8918,#N/A N/A,47.0277,50.23,42.2198,23.9357
8月13日2019年,1222.2,#N/A N/A,75.81,67.47,80.49,87.44,106.74,#N/A N/A,45.12,43.55,47.6,68.83,7.0434,#N/A N/A,70.2969,66.5913,70.5022,51.9936,0.8951,#N/A N/A,52.864,52.7935,52.2175,63.7225
8月14日2019年,1212.65,#N/A N/A,64.52,62.21,63.38,44.55,105.91,#N/A N/A,39.44,40.33,39.53,44,7.0237,#N/A N/A,64.6406,63.5463,62.5946,33.2656,0.8977,#N/A N/A,56.8937,54.6953,58.5714,77.5811
8月15日2019年,1212.65,#N/A N/A,64.52,62.21,63.38,44.55,106.12,#N/A N/A,41.45,41.46,42.31,50.74,7.034,#N/A N/A,66.1731,64.4261,64.9096,47.965,0.9002,#N/A N/A,60.3994,56.4409,63.7811,85.5454
8月16日2019年,1211.5,#N/A N/A,63.3,61.62,61.61,40.93,106.38,#N/A N/A,43.93,42.85,45.79,59.74,7.0428,#N/A N/A,67.4704,65.1691,66.8798,59.4201,0.9016,#N/A N/A,62.2508,57.392,66.4399,88.8675
8月19日2019年,1211,#N/A N/A,62.74,61.35,60.78,38.86,106.64,#N/A N/A,46.37,44.22,49.23,68.41,7.0507,#N/A N/A,68.6333,65.8318,68.6571,68.699,0.9027,#N/A N/A,63.6873,58.135,68.4849,91.2402
8月20日2019年,1208.25,#N/A N/A,59.63,59.88,56.09,27.45,106.23,#N/A N/A,43.17,42.56,44.25,45.33,7.0605,#N/A N/A,70.063,66.6462,70.8408,78.0417,0.9009,#N/A N/A,59.6848,56.4682,61.5775,59.9022
8月21日2019年,1202.4,#N/A N/A,53.56,56.89,47.35,14.17,106.62,#N/A N/A,46.92,44.61,49.7,63.09,7.0627,#N/A N/A,70.3894,66.8298,71.345,80.0472,0.9022,#N/A N/A,61.5636,57.3811,64.4877,70.7761
8月22日2019年,1207.4,#N/A N/A,57.54,58.72,54.21,47.03,106.44,#N/A N/A,45.43,43.86,47.3,51.51,7.0833,#N/A N/A,73.3216,68.509,75.7602,91.2593,0.9025,#N/A N/A,62.0037,57.5934,65.1725,73.284
8月23日2019年,1210.65,#N/A N/A,59.94,59.86,58.19,61.42,105.39,#N/A N/A,37.88,39.83,35.91,19.76,7.0955,#N/A N/A,74.9065,69.4563,78.017,94.1698,0.8975,#N/A N/A,51.434,53.038,47.8651,23.2988
8月26日2019年,1217.75,#N/A N/A,64.65,62.22,65.56,79.6,106.12,#N/A N/A,44.76,43.56,46.07,51.16,7.1512,#N/A N/A,80.5792,73.256,85.1285,98.2227,0.9008,#N/A N/A,56.6825,55.4442,56.4519,54.2152
8月27日2019年,1211.1,#N/A N/A,57.8,58.86,55.29,47.9,105.75,#N/A N/A,42.21,42.19,42.25,39.43,7.1617,#N/A N/A,81.4313,73.8895,86.0832,98.5146,0.9017,#N/A N/A,58.0151,56.0791,58.5468,60.6962
8月28日2019年,1214,#N/A N/A,59.8,59.84,58.48,58.66,106.12,#N/A N/A,45.55,44.01,47.17,54.93,7.1652,#N/A N/A,81.7193,74.101,86.4104,98.6274,0.9027,#N/A N/A,59.5058,56.7868,60.8979,68.1988
8月29日2019年,1216.4,#N/A N/A,61.43,60.64,61.07,67.1,106.52,#N/A N/A,48.98,45.92,52.14,68.15,7.1445,#N/A N/A,74.3735,70.6017,74.7222,58.9395,0.9044,#N/A N/A,61.9773,57.9777,64.7244,78.6104
8月30日2019年,1211.3,#N/A N/A,56.22,58.1,53.15,40.65,106.28,#N/A N/A,47.06,44.97,49.03,53.92,7.156,#N/A N/A,75.6814,71.3785,76.6926,69.2508,0.9102,#N/A N/A,68.9421,61.7028,74.3563,92.0054
9月2日2019年,1210.8,#N/A N/A,55.72,57.85,52.41,38.42,106.24,#N/A N/A,46.74,44.81,48.48,51.24,7.172,#N/A N/A,77.4089,72.4271,79.2271,79.8245,0.9116,#N/A N/A,70.3537,62.5321,76.1265,93.4831
9月3日2019年,1215.7,#N/A N/A,59.51,59.59,58.81,65.9,105.94,#N/A N/A,44.24,43.61,44.35,32.88,7.1789,#N/A N/A,78.1304,72.8705,80.2681,83.4957,0.9113,#N/A N/A,69.6234,62.2333,74.8804,88.2407
9月4日2019年,1208.05,#N/A N/A,52.02,55.87,47.57,32.23,106.39,#N/A N/A,48.67,45.86,51.35,62.84,7.146,#N/A N/A,67.1226,67.515,63.2625,36.2798,0.9062,#N/A N/A,58.5055,57.4099,57.028,36.3129
9月5日2019年,1200.2,#N/A N/A,45.66,52.4,38.98,18.04,106.94,#N/A N/A,53.52,48.47,58.53,79.56,7.1492,#N/A N/A,67.6008,67.7534,64.0948,41.1362,0.9062,#N/A N/A,58.5055,57.4099,57.028,36.3129
9月6日2019年,1196.95,#N/A N/A,43.3,51.04,35.95,14.17,106.92,#N/A N/A,53.32,48.38,58.18,77.66,7.1164,#N/A N/A,58.2498,62.8607,50.8179,18.941,0.9067,#N/A N/A,59.2455,57.7534,58.2627,43.6303
9月9日2019年,1193.15,#N/A N/A,40.66,49.49,32.62,10.29,107.24,#N/A N/A,56.11,49.88,62.26,85.81,7.122,#N/A N/A,59.2853,63.3284,52.6999,28.7818,0.9051,#N/A N/A,55.8154,56.2514,52.8012,28.1213
9月10日2019年,1193.35,#N/A N/A,40.86,49.57,32.99,12.19,107.54,#N/A N/A,58.61,51.26,65.77,90.63,7.1126,#N/A N/A,56.7413,61.9732,49.1485,22.0436,0.9055,#N/A N/A,56.4935,56.5437,54.0136,36.5757
9月11日2019年,1190.8,#N/A N/A,39.01,48.52,30.59,8.68,107.82,#N/A N/A,60.85,52.51,68.83,93.64,7.1158,#N/A N/A,57.4113,62.2576,50.4279,30.3679,0.9082,#N/A N/A,60.8604,58.4807,61.5196,71.0511
9月12日2019年,1190.8,#N/A N/A,39.01,48.52,30.59,8.68,108.1,#N/A N/A,63.01,53.75,71.67,95.71,7.0793,#N/A N/A,48.2346,57.2083,38.1208,10.7422,0.9039,#N/A N/A,51.9221,54.48,47.5995,30.9116
9月13日2019年,1190.8,#N/A N/A,39.01,48.52,30.59,8.68,108.09,#N/A N/A,62.87,53.69,71.41,94.07,7.0793,#N/A N/A,48.2346,57.2083,38.1208,10.7422,0.903,#N/A N/A,50.2583,53.6848,45.1917,26.2549
9月16日2019年,1183.15,#N/A N/A,34.04,45.5,24.57,3.78,108.12,#N/A N/A,63.13,53.83,71.75,94.5,7.0673,#N/A N/A,45.651,55.6727,34.9647,8.146,0.9089,#N/A N/A,59.4349,57.8564,60.083,70.2802
9月17日2019年,1190.65,#N/A N/A,41.86,48.73,38.02,47.42,108.13,#N/A N/A,63.22,53.88,71.88,94.69,7.0922,#N/A N/A,51.4607,58.0877,45.4982,47.5789,0.9031,#N/A N/A,49.7235,53.0016,46.2007,37.3769
9月18日2019年,1191.2,#N/A N/A,42.4,48.96,38.92,49.92,108.45,#N/A N/A,66.06,55.39,75.83,98,7.086,#N/A N/A,50.0267,57.2838,43.5235,41.0042,0.9066,#N/A N/A,54.5497,55.3409,53.4953,56.0162
9月19日2019年,1193.6,#N/A N/A,44.81,49.97,42.98,61.8,108.02,#N/A N/A,59.42,52.98,62.55,43.41,7.0965,#N/A N/A,52.4436,58.295,47.8369,56.3328,0.9057,#N/A N/A,53.1371,54.6178,51.4762,50.2475
9月20日2019年,1188.05,#N/A N/A,40.59,47.71,36.65,33.9,107.56,#N/A N/A,53.25,50.54,51.65,22.92,7.0916,#N/A N/A,51.1992,57.6363,45.9927,47.6638,0.9076,#N/A N/A,55.7426,55.877,55.4681,62.4824
9月23日2019年,1194,#N/A N/A,46.42,50.21,46.21,61.7,107.55,#N/A N/A,53.12,50.49,51.44,22.57,7.118,#N/A N/A,57.105,60.146,56.2221,76.6739,0.9096,#N/A N/A,58.3666,57.171,59.4213,72.9756
